Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,BreedPure,ColorAmt,Adopted,LengthOfDescription,Sentiment,AdoptionSpeed
3,307,141,3,1,2,7,2,1,1,1,3,1,3,0,41327,0,2,0,3,0,241.0,-0.48,4
3,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41326,0,7,0,3,1,207.0,0.97,2
2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,1,0,2,1,85.0,0.74,2
1,307,307,3,1,2,0,2,1,2,2,2,1,3,10,41336,0,5,0,2,1,182.0,0.76,1
7,285,276,2,5,6,7,2,2,2,2,2,1,1,0,41336,0,3,0,3,1,368.0,0.98,0
2,307,307,1,7,0,0,2,1,2,2,2,1,1,0,41326,0,3,0,1,1,191.0,0.84,3
2,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41401,0,3,1,2,1,351.0,0.77,1
4,292,0,2,2,7,0,1,1,2,2,2,1,1,0,41401,0,1,1,2,1,185.0,0.85,3
20,206,213,2,1,4,5,2,2,1,1,1,1,1,0,41326,0,4,0,3,0,97.0,0.36,4
3,218,205,1,1,2,0,1,2,1,1,2,1,1,0,41324,0,6,0,2,1,420.0,0.75,1
29,299,0,1,1,6,7,2,1,1,1,1,1,1,0,41401,0,3,1,3,1,211.0,0.94,3
3,307,0,2,2,4,5,2,1,1,1,1,1,3,0,41330,0,6,0,3,1,227.0,0.95,3
24,307,109,2,3,0,0,2,2,1,1,1,1,1,0,41330,0,7,0,1,1,511.0,0.99,3
2,307,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,0,6,0,2,1,306.0,0.98,2
1,266,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,1,1,2,1,103.0,0.4,2
1,307,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,0,0,1,1,89.0,0.85,3
3,265,0,1,1,6,7,2,2,2,1,2,1,1,0,41401,0,2,1,3,1,92.0,0.65,2
1,265,299,1,1,2,7,2,2,2,1,2,1,1,0,41326,0,8,0,3,1,884.0,0.98,2
3,307,307,3,1,2,5,2,2,2,2,2,1,7,0,41401,0,5,0,3,1,368.0,-0.1,3
8,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,2,0,2,0,137.0,0.81,4
3,265,0,3,1,2,7,1,2,2,2,2,1,2,0,41401,0,2,1,3,0,117.0,0.0,4
3,307,0,1,2,7,0,2,1,3,3,3,1,1,10,41326,0,1,0,2,1,113.0,0.71,3
1,307,307,3,1,0,0,1,1,2,2,2,1,2,0,41326,0,3,0,1,1,308.0,0.93,3
2,266,0,3,1,7,0,2,1,2,2,2,1,2,0,41401,1,9,1,2,1,76.0,0.4,3
2,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,3,0,2,1,233.0,0.95,3
1,266,0,3,1,5,7,1,1,2,1,2,1,3,0,41401,0,3,1,3,1,37.0,0.73,1
1,265,0,2,6,0,0,1,2,2,2,2,1,3,0,41326,0,4,1,1,1,274.0,0.89,3
76,128,0,2,2,7,0,1,1,1,1,1,1,1,0,41326,0,3,1,2,0,349.0,0.96,4
3,307,141,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,4,0,1,1,66.0,0.84,2
5,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41401,0,15,1,3,1,835.0,0.98,3
33,69,83,2,5,0,0,2,2,1,1,1,1,1,300,41401,0,0,0,1,1,82.0,0.46,2
10,119,109,2,4,5,7,2,2,1,1,1,1,1,1,41401,0,4,0,3,0,316.0,0.4,4
120,292,283,2,2,6,7,1,1,1,1,1,1,1,0,41401,0,4,0,3,0,481.0,0.97,4
4,307,0,2,2,5,7,2,1,2,2,2,1,3,0,41336,0,4,0,3,1,330.0,0.89,2
2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41336,0,1,0,1,1,26.0,0.0,3
9,299,0,2,1,2,3,2,2,1,1,1,1,1,0,41326,0,5,1,3,0,632.0,0.99,4
2,141,307,2,2,0,0,2,2,3,3,2,1,1,0,41326,0,2,0,1,1,130.0,0.89,2
12,307,0,2,1,2,0,1,2,2,2,2,1,1,0,41326,0,2,0,2,0,273.0,0.95,4
4,307,0,1,2,7,0,2,1,2,1,3,1,1,0,41401,0,1,0,2,1,137.0,0.96,2
3,307,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,3,0,2,1,164.0,0.49,1
48,109,0,1,3,0,0,3,2,1,1,2,1,1,250,41326,0,1,1,1,1,62.0,-0.1,3
1,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,3,0,2,1,124.0,0.85,3
2,266,266,3,1,2,3,2,1,2,2,2,1,5,0,41326,0,3,1,3,0,203.0,0.93,4
3,141,192,2,2,7,0,3,1,1,1,2,1,1,0,41326,0,5,0,2,1,144.0,0.9,3
2,265,0,1,2,6,7,2,2,2,2,2,1,1,0,41326,0,1,1,3,1,175.0,0.96,1
2,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41401,0,3,0,1,1,201.0,0.8,1
1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,1,0,2,1,12.0,0.0,3
24,189,0,2,1,0,0,3,1,1,1,2,1,1,600,41326,0,2,1,1,1,228.0,0.95,3
2,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41326,0,3,1,3,1,308.0,0.96,2
2,266,0,2,4,5,7,2,1,1,1,1,1,1,0,41330,1,5,1,3,1,287.0,0.97,2
3,266,0,1,1,0,0,1,1,2,1,2,1,1,0,41326,0,1,1,1,1,484.0,0.96,3
3,265,0,2,4,7,0,1,1,2,2,2,1,1,50,41326,0,2,1,2,1,108.0,0.0,1
17,205,218,2,5,6,0,1,2,1,1,2,1,1,0,41326,0,2,0,2,1,398.0,0.89,1
4,266,0,2,1,2,3,2,1,2,2,2,1,1,0,41326,0,2,1,3,1,335.0,0.92,1
3,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,1,6,0,2,1,554.0,0.93,1
4,266,0,1,2,6,0,2,2,1,1,2,1,1,0,41336,0,12,1,2,0,1216.0,0.99,4
24,39,307,2,1,7,0,2,3,1,1,1,1,1,0,41326,0,2,0,2,0,201.0,0.89,4
1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,12,0,2,1,95.0,0.92,1
6,254,0,2,1,4,7,2,1,2,2,2,1,3,0,41326,0,2,1,3,0,69.0,0.0,4
24,307,0,2,2,0,0,2,2,3,3,3,1,20,0,41332,0,1,0,1,0,86.0,0.82,4
4,307,0,2,2,0,0,1,1,2,2,1,1,1,30,41326,0,1,0,1,0,102.0,0.6,4
19,266,266,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,2,1,2,0,86.0,0.0,4
1,266,0,2,2,7,0,1,1,2,1,2,1,1,0,41326,0,1,1,2,1,179.0,0.78,1
72,307,0,1,3,0,0,2,2,1,1,1,1,1,0,41326,0,2,0,1,0,47.0,0.0,4
1,307,307,2,1,2,7,2,2,1,1,2,1,1,0,41330,0,5,0,3,1,120.0,0.81,2
2,307,0,2,1,2,0,1,1,3,3,3,1,1,0,41336,0,1,0,2,1,222.0,0.94,2
12,299,0,2,1,6,0,1,2,3,3,1,2,1,0,41326,0,5,1,2,1,233.0,0.44,0
60,285,265,2,1,2,7,2,2,2,2,2,1,3,0,41324,0,5,0,3,1,723.0,0.94,1
3,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41325,0,2,0,3,0,48.0,0.08,4
4,265,0,2,5,7,0,2,2,2,2,2,1,1,0,41332,0,5,1,2,0,117.0,0.4,4
8,266,0,2,1,2,7,2,1,3,3,3,1,1,0,41401,0,5,1,3,1,239.0,0.0,1
84,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41401,0,2,1,1,1,990.0,0.99,2
9,307,307,1,2,4,0,2,2,2,1,1,1,1,0,41330,0,1,0,2,0,133.0,0.95,4
10,266,252,1,1,7,0,3,1,3,3,3,1,1,0,41401,0,3,0,2,0,542.0,0.98,4
3,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,2,0,2,1,133.0,0.75,3
2,266,0,1,6,0,0,2,1,1,1,2,1,1,0,41401,0,3,1,1,0,164.0,0.95,4
2,269,0,1,2,7,0,2,2,1,1,2,1,1,50,41326,0,4,1,2,1,786.0,0.95,1
34,307,0,2,1,0,0,2,2,3,3,3,1,1,0,41326,0,0,0,1,0,274.0,0.71,4
2,266,0,2,2,3,4,2,1,2,2,2,1,1,0,41326,0,5,1,3,1,101.0,0.62,2
23,265,0,2,1,2,0,2,2,2,3,3,1,1,0,41324,0,1,1,2,0,72.0,0.88,4
1,285,0,3,7,0,0,1,2,2,2,2,1,5,100,41326,0,11,1,1,1,70.0,0.73,1
2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,0,1,0,2,1,461.0,0.93,2
1,266,266,1,1,6,7,2,1,2,1,2,1,2,0,41326,0,4,1,3,1,491.0,0.96,1
2,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,5,0,2,0,14.0,0.0,4
12,265,0,1,3,7,0,2,2,2,2,2,1,1,0,41326,0,5,1,2,1,611.0,0.83,2
2,266,254,3,1,3,7,1,1,2,1,2,1,5,20,41401,0,5,0,3,0,292.0,0.97,4
2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,4,0,2,1,391.0,0.46,1
1,266,0,2,2,7,0,3,1,2,1,2,1,1,0,41326,0,3,1,2,1,157.0,0.52,2
2,307,307,2,2,0,0,2,1,2,2,2,1,2,0,41326,0,5,0,1,0,214.0,0.74,4
3,266,266,1,1,2,7,2,1,1,3,2,1,4,0,41330,1,5,1,3,1,192.0,0.87,3
1,307,0,2,2,3,5,2,1,2,2,2,1,2,0,41326,1,2,0,3,0,1419.0,1.0,4
2,264,266,3,1,7,0,3,2,2,1,2,1,4,0,41401,0,2,0,2,1,272.0,0.94,3
48,213,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,0,1,1,0,293.0,0.95,4
4,247,264,2,1,4,0,1,3,2,2,2,1,1,300,41326,0,2,0,2,1,124.0,0.93,2
36,109,307,2,2,5,0,2,2,1,1,1,1,1,0,41326,0,23,0,2,0,331.0,0.98,4
32,141,141,2,3,0,0,3,1,2,2,2,1,1,200,41326,0,2,1,1,1,315.0,0.77,1
12,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,3,0,2,1,507.0,0.98,3
3,307,0,1,5,0,0,2,1,3,1,2,1,1,0,41401,0,6,0,1,1,237.0,0.72,2
24,266,266,2,6,7,0,1,1,2,1,1,1,1,0,41401,0,3,1,2,0,502.0,0.4,4
1,307,307,2,2,0,0,2,1,2,2,2,1,1,60,41326,0,2,0,1,0,486.0,0.97,4
2,266,0,2,3,0,0,2,1,2,1,1,1,1,0,41326,0,6,1,1,1,689.0,0.98,3
10,266,0,2,2,5,0,2,2,2,1,1,1,1,0,41326,0,1,1,2,1,272.0,0.93,1
2,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41326,0,4,0,1,1,130.0,0.78,2
32,303,0,2,1,3,7,2,1,1,1,1,1,1,0,41326,0,0,1,3,1,93.0,0.27,2
4,266,0,1,4,5,0,1,1,2,1,2,1,2,0,41326,0,5,1,2,1,457.0,0.95,1
8,152,0,1,1,2,0,1,1,3,3,2,1,1,0,41401,0,2,1,2,1,435.0,0.98,3
2,285,264,2,5,0,0,2,3,2,1,2,1,1,100,41326,0,5,0,1,1,693.0,0.98,1
36,292,0,2,5,6,7,3,2,2,2,1,1,1,0,41326,0,8,1,3,1,262.0,0.04,1
2,307,109,2,1,2,5,2,1,1,1,2,1,1,0,41326,0,16,0,3,1,1526.0,0.97,2
2,266,0,2,2,4,7,1,1,3,1,2,1,1,0,41401,0,5,1,3,1,120.0,0.95,2
3,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,5,0,2,1,141.0,0.86,3
2,307,307,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,2,0,2,1,12.0,0.0,2
1,307,0,2,5,7,0,1,1,3,3,3,1,1,0,41326,0,5,0,2,0,233.0,0.15,4
4,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,0,1,0,1,1,72.0,0.81,2
2,307,307,1,4,5,7,2,1,2,2,2,1,1,0,41401,0,2,0,3,1,83.0,0.83,1
2,307,307,1,2,5,0,2,1,2,2,2,1,1,0,41326,0,4,0,2,1,262.0,0.96,2
5,307,307,3,1,7,0,2,1,3,3,2,2,2,0,41326,0,5,0,2,1,1017.0,0.96,1
3,307,307,1,7,0,0,2,2,1,1,2,1,1,0,41326,0,2,0,1,1,12.0,0.0,3
6,266,0,1,7,0,0,2,1,3,3,3,1,1,0,41326,0,1,1,1,0,25.0,0.87,4
7,252,266,1,2,7,0,2,1,1,1,2,1,1,0,41401,0,0,0,2,1,397.0,0.88,1
3,266,0,1,1,0,0,2,1,3,1,2,2,1,0,41326,0,1,1,1,1,68.0,0.81,2
12,266,0,1,6,7,0,1,1,1,1,1,1,1,0,41326,0,2,1,2,1,211.0,0.95,1
3,307,0,1,7,0,0,2,2,2,2,2,1,1,50,41401,0,4,0,1,1,87.0,0.89,3
6,266,0,1,1,7,0,2,1,2,1,2,1,1,10,41325,0,7,1,2,1,149.0,0.9,2
1,307,0,3,1,2,5,2,1,2,2,2,1,2,0,41326,0,14,0,3,1,639.0,0.99,2
2,265,0,3,1,4,7,1,2,2,2,2,1,5,0,41326,0,5,1,3,1,397.0,0.96,3
16,265,266,3,3,4,5,2,2,1,1,2,1,3,0,41326,0,4,0,3,1,128.0,0.36,2
2,307,0,3,1,2,7,2,1,1,1,2,1,5,0,41401,0,13,0,3,1,852.0,0.95,2
24,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,2,0,1,0,379.0,0.93,4
3,299,265,2,1,2,6,1,2,2,1,2,1,1,0,41401,0,1,0,3,1,902.0,0.99,1
3,264,0,3,6,7,0,3,3,1,1,2,1,2,0,41326,0,6,1,2,1,854.0,0.95,1
2,264,0,3,5,6,7,1,3,2,1,2,1,3,450,41326,0,1,1,3,1,161.0,-0.3,1
12,266,0,1,3,4,0,1,1,2,1,1,1,1,50,41401,0,4,1,2,0,890.0,1.0,4
12,307,117,1,1,6,7,2,2,1,1,3,1,1,0,41401,0,2,0,3,0,257.0,0.08,4
2,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41401,0,5,0,1,1,155.0,0.8,2
24,307,128,2,2,7,0,2,2,1,1,1,1,1,50,41326,0,1,0,2,0,1261.0,0.96,4
72,307,0,2,1,4,0,2,2,2,1,2,1,1,50,41401,0,1,0,2,1,1245.0,1.0,3
2,266,0,2,1,3,7,2,1,1,1,2,1,1,0,41326,0,5,1,3,1,744.0,0.97,2
89,76,50,2,1,7,0,3,1,1,1,1,1,1,0,41326,0,1,0,2,1,28.0,0.71,1
3,266,0,1,1,5,6,3,1,2,2,2,1,1,0,41326,0,7,1,3,1,92.0,0.89,2
3,307,0,2,2,5,0,2,2,3,3,3,1,1,0,41327,0,19,0,2,0,438.0,0.92,4
2,266,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,4,1,1,1,230.0,0.88,1
10,307,0,1,2,0,0,3,2,1,1,1,1,1,0,41326,1,4,0,1,1,220.0,0.94,2
67,189,0,1,1,0,0,3,3,1,1,2,1,1,0,41326,0,1,1,1,1,95.0,0.91,1
8,307,0,1,5,0,0,2,2,1,1,1,1,1,300,41336,0,4,0,1,1,100.0,0.93,2
2,307,307,2,2,3,0,2,2,3,1,1,1,1,0,41326,0,1,0,2,0,71.0,0.76,4
1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41330,0,1,0,2,1,651.0,0.98,2
5,292,285,2,1,7,0,2,1,1,1,2,1,1,100,41326,0,1,0,2,1,82.0,-0.55,2
8,307,0,1,1,2,7,2,1,1,1,1,1,1,0,41401,0,11,0,3,1,360.0,0.98,2
1,307,307,1,1,2,7,2,1,2,1,2,1,2,0,41326,0,4,0,3,1,113.0,0.0,2
14,266,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,0,3,1,2,0,404.0,0.96,4
36,195,0,2,6,0,0,1,3,1,1,2,1,1,500,41401,0,1,1,1,0,340.0,0.72,4
2,266,0,3,1,2,7,2,2,2,2,2,1,3,0,41326,2,17,1,3,1,557.0,0.76,1
12,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,1,0,2,1,496.0,0.98,2
3,299,0,2,2,6,7,1,1,3,1,2,1,1,0,41326,0,4,1,3,1,86.0,0.32,2
2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,0,1,0,3,1,148.0,0.86,1
18,75,307,2,2,0,0,1,1,2,2,2,1,1,20,41327,0,1,0,1,1,348.0,0.62,3
12,307,0,1,1,2,0,2,2,3,3,3,1,1,0,41326,0,2,0,2,0,546.0,0.82,4
17,307,0,2,5,0,0,3,2,1,1,3,1,1,100,41327,0,2,0,1,0,223.0,0.73,4
14,307,0,2,2,5,0,1,1,1,1,1,1,1,80,41326,0,3,0,2,1,262.0,0.67,3
3,264,0,2,1,0,0,1,3,2,2,1,1,1,50,41401,0,1,1,1,1,202.0,0.25,2
1,70,307,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,8,0,2,1,1041.0,-0.23,2
5,307,0,2,1,7,0,2,1,2,2,2,1,2,1,41336,0,2,0,2,0,106.0,0.36,4
2,307,307,2,1,2,0,3,1,2,1,2,1,1,50,41332,0,4,0,2,0,229.0,0.97,4
3,307,0,2,4,0,0,1,1,2,2,2,1,1,0,41330,0,1,0,1,0,49.0,0.57,4
4,307,0,2,7,0,0,2,1,3,3,3,1,1,0,41401,0,2,0,1,0,671.0,0.99,4
1,307,307,1,1,0,0,2,2,2,1,2,1,1,0,41326,0,3,0,1,1,12.0,0.0,1
8,266,0,2,5,6,7,3,1,2,1,1,1,1,0,41326,0,10,1,3,1,605.0,0.94,1
1,307,189,3,1,6,0,2,1,3,3,2,1,2,0,41326,0,3,0,2,1,252.0,0.8,1
3,307,78,2,1,2,0,3,2,1,1,2,1,1,0,41326,0,5,0,2,0,1156.0,0.99,4
2,266,0,1,4,7,0,3,1,2,2,2,1,1,0,41326,0,11,1,2,1,396.0,0.84,3
14,206,0,2,1,7,0,3,1,1,1,2,1,1,0,41332,0,1,1,2,1,191.0,0.94,1
1,265,0,1,1,7,0,2,2,2,2,2,1,2,0,41326,0,3,1,2,0,26.0,0.71,4
2,292,265,2,2,5,7,1,2,2,2,2,1,1,100,41326,0,2,0,3,0,122.0,0.32,4
2,307,0,2,2,5,7,2,1,1,1,2,1,1,0,41326,0,14,0,3,1,812.0,0.98,3
1,243,0,1,1,2,5,2,1,2,2,2,1,1,0,41401,0,5,1,3,1,237.0,0.88,1
6,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41327,0,4,1,1,1,195.0,0.9,2
2,265,266,1,1,2,7,2,2,1,1,2,1,2,100,41326,0,7,0,3,1,288.0,0.45,3
3,109,307,1,5,0,0,3,3,1,1,2,1,1,250,41326,0,5,0,1,1,230.0,0.97,0
2,283,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,3,1,2,1,79.0,0.05,1
2,307,307,2,1,2,0,2,1,3,1,2,1,1,0,41401,0,5,0,2,1,153.0,0.93,3
12,264,0,1,4,7,0,3,3,3,1,1,1,1,0,41401,0,9,1,2,1,739.0,0.97,3
4,218,307,1,5,0,0,2,1,1,1,1,1,1,200,41326,0,1,0,1,1,362.0,0.94,3
2,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,0,5,1,2,1,200.0,0.87,2
5,266,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,0,2,1,1,1,8.0,0.49,1
1,266,0,2,2,3,0,1,1,2,2,2,1,1,0,41401,0,5,1,2,1,186.0,0.94,2
4,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,1,1,2,0,24.0,0.83,4
1,266,0,1,3,7,0,1,1,2,1,2,1,2,0,41326,0,17,1,2,1,786.0,0.98,1
1,289,265,3,6,0,0,1,2,2,2,2,1,4,0,41325,0,0,0,1,0,157.0,0.28,4
2,266,0,3,3,4,0,2,1,2,1,2,1,2,0,41326,0,4,1,2,1,312.0,0.92,2
8,307,307,3,1,2,7,2,1,1,1,3,1,8,0,41326,0,14,0,3,0,522.0,0.98,4
5,307,0,2,2,4,7,2,1,1,1,1,1,1,0,41330,1,11,0,3,1,515.0,0.99,2
6,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41330,0,2,0,1,1,791.0,0.99,3
12,292,266,2,2,5,0,2,2,1,1,1,1,2,0,41401,0,4,0,2,1,697.0,0.98,2
4,299,266,1,6,0,0,1,1,2,1,2,1,1,50,41326,0,4,0,1,0,1424.0,0.99,4
12,141,0,1,2,0,0,3,1,3,3,3,1,1,0,41326,0,1,1,1,1,103.0,-0.62,2
7,307,0,2,2,0,0,2,1,3,3,1,1,1,0,41326,0,3,0,1,0,300.0,0.9,4
1,265,0,2,5,0,0,1,2,2,2,2,1,1,0,41326,2,4,1,1,1,356.0,-0.42,1
1,307,0,2,1,2,0,2,1,2,2,2,1,4,0,41330,0,5,0,2,0,161.0,0.08,4
2,292,0,1,2,6,0,2,2,2,1,2,1,1,150,41326,0,7,1,2,1,773.0,0.99,1
4,265,0,2,1,6,0,2,2,2,2,2,1,1,0,41326,0,1,1,2,1,122.0,0.76,1
1,299,0,3,1,3,5,2,2,2,2,2,1,4,0,41326,0,12,1,3,1,296.0,0.13,2
4,266,0,1,3,7,0,2,1,2,1,2,1,1,30,41326,0,1,1,2,1,532.0,0.9,1
72,205,0,1,1,7,0,1,3,3,3,3,1,1,0,41326,0,3,1,2,1,75.0,0.25,2
5,266,0,1,7,0,0,2,2,3,3,3,1,1,0,41326,0,3,1,1,1,212.0,0.74,2
2,307,0,3,1,2,0,2,1,2,2,2,1,4,0,41326,0,9,0,2,1,289.0,0.87,2
1,307,0,1,1,2,0,3,1,2,2,2,1,1,0,41326,0,1,0,2,1,207.0,0.95,1
4,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,1,0,1,1,162.0,0.68,1
3,266,0,1,1,0,0,2,1,1,1,2,1,1,59,41401,0,4,1,1,1,2349.0,0.99,2
1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0,4,0,2,1,18.0,0.0,1
3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,2,0,2,1,282.0,0.95,1
6,265,0,1,2,0,0,2,2,1,1,3,1,1,0,41401,0,2,1,1,0,25.0,0.32,4
2,307,0,2,1,2,0,2,1,2,2,2,1,1,20,41327,0,1,0,2,1,201.0,0.69,3
0,266,0,3,1,2,4,1,1,2,2,2,1,3,0,41326,0,6,1,3,1,794.0,0.41,3
15,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,1,0,1,0,402.0,0.99,4
16,266,0,2,1,7,0,2,1,1,1,1,1,1,50,41326,0,13,1,2,0,1033.0,0.96,4
1,307,0,1,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,0,1,1,122.0,0.53,2
108,307,0,1,1,2,0,2,2,3,3,3,2,1,0,41401,0,4,0,2,0,833.0,0.97,4
21,10,307,2,2,7,0,2,1,1,1,1,2,1,0,41326,0,2,0,2,1,398.0,0.96,3
4,189,103,2,1,5,0,3,2,1,1,2,1,1,200,41326,0,5,0,2,1,192.0,0.88,2
15,307,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,3,0,1,1,80.0,0.9,2
24,179,0,1,7,0,0,1,2,3,3,3,1,1,0,41401,0,3,1,1,1,161.0,0.57,3
36,307,0,2,1,7,0,2,1,2,2,2,1,1,20,41327,0,1,0,2,1,190.0,0.88,3
2,285,265,1,7,0,0,2,3,2,1,2,1,1,88,41336,0,2,0,1,1,78.0,0.0,1
24,299,0,2,6,0,0,2,1,1,1,1,1,1,0,41326,0,4,1,1,1,185.0,0.97,2
18,75,0,1,2,0,0,1,1,1,1,1,1,1,0,41401,0,1,1,1,1,439.0,0.97,1
4,266,0,3,2,4,6,1,1,1,1,2,1,3,100,41326,0,3,1,3,1,179.0,0.42,2
24,307,307,2,1,2,5,2,1,1,1,1,1,2,0,41326,8,30,0,3,0,1435.0,0.96,4
5,264,0,1,4,7,0,3,3,2,2,2,1,1,250,41361,0,5,1,2,1,286.0,0.96,2
2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41401,0,2,0,1,1,324.0,0.91,2
5,292,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,0,1,1,1,1,169.0,0.72,3
8,307,117,2,1,2,0,2,2,1,1,1,1,1,0,41326,0,5,0,2,0,255.0,0.92,4
2,299,249,1,1,6,7,2,1,2,1,2,1,1,0,41401,0,4,0,3,1,1210.0,0.96,1
5,307,0,1,1,0,0,2,3,2,2,2,1,1,1,41330,0,1,0,1,0,46.0,0.0,4
1,206,189,1,1,5,7,1,2,2,2,2,1,1,0,41326,0,6,0,3,1,605.0,0.99,2
3,307,0,1,1,2,4,3,1,2,2,2,1,5,0,41401,1,8,0,3,0,186.0,0.83,4
2,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3,1,2,1,54.0,0.57,3
5,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41324,0,3,0,2,0,271.0,0.93,4
6,265,0,2,3,7,0,2,2,2,2,3,1,1,0,41401,0,5,1,2,1,128.0,0.95,2
4,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41326,0,4,1,1,0,253.0,0.0,4
1,266,0,1,4,7,0,1,1,2,1,2,1,1,0,41326,0,4,1,2,1,76.0,0.88,2
36,109,109,1,5,0,0,3,2,3,3,2,2,1,0,41326,1,5,1,1,1,247.0,-0.13,1
2,289,283,1,6,0,0,1,2,2,1,2,1,1,0,41330,0,2,0,1,1,49.0,0.85,2
12,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,0,4,0,1,1,408.0,0.95,1
2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,7,0,3,1,18.0,0.46,3
0,266,0,3,1,0,0,1,1,2,2,2,1,5,0,41401,0,2,1,1,0,321.0,0.93,4
2,265,0,1,1,6,7,2,2,1,1,2,1,4,150,41326,0,9,1,3,0,484.0,0.98,4
54,307,0,1,2,0,0,2,2,3,3,3,1,1,0,41401,0,2,0,1,0,296.0,0.94,4
48,266,0,1,1,7,0,3,1,1,2,1,1,1,0,41401,0,5,1,2,1,234.0,0.97,2
7,264,299,1,1,7,0,3,3,2,2,2,1,1,0,41326,0,5,0,2,1,382.0,-0.06,3
19,307,0,2,1,2,5,1,1,2,1,2,1,1,0,41401,0,4,0,3,1,326.0,0.96,1
12,119,0,2,1,6,7,3,2,3,3,1,1,1,350,41332,0,8,1,3,1,1012.0,0.68,2
2,306,241,3,1,6,7,1,1,3,3,3,1,3,0,41332,0,5,0,3,0,11.0,0.32,4
4,307,0,1,2,5,0,2,1,1,1,1,1,1,200,41401,0,1,0,2,0,195.0,0.94,4
5,266,0,2,1,0,0,1,1,1,1,2,1,1,100,41401,0,3,1,1,0,233.0,0.71,4
1,307,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,0,14,0,3,1,477.0,0.84,1
12,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41326,0,2,0,1,0,1497.0,0.92,4
2,307,0,1,2,7,0,2,1,2,1,2,1,1,0,41401,0,11,0,2,1,74.0,0.67,2
3,247,306,3,2,5,0,1,2,2,1,2,1,3,0,41330,0,3,0,2,1,86.0,0.71,2
24,266,266,3,1,2,7,3,1,2,2,2,1,5,0,41326,0,5,1,3,0,71.0,0.44,4
12,266,0,2,2,5,7,2,1,3,3,3,1,1,0,41401,0,5,1,3,0,500.0,0.96,4
