Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,BreedPure,ColorAmt,Adopted,LengthOfDescription,Sentiment,AdoptionSpeed
6,266,0,1,1,2,0,2,2,2,2,2,2,1,0,41401,0,1,1,2,0,110.0,-0.53,4
3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,2,0,2,1,259.0,0.91,1
12,307,0,2,2,5,7,2,1,1,1,1,1,1,0,41401,0,3,0,3,0,193.0,0.76,4
24,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,0,4,0,3,1,181.0,0.04,3
3,307,0,1,2,0,0,2,1,2,2,2,1,1,0,41401,0,2,0,1,1,112.0,0.9,1
84,195,0,2,6,7,0,1,3,1,1,1,1,1,250,41326,0,2,1,2,1,154.0,0.64,3
18,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41336,0,5,0,1,0,123.0,0.85,4
1,266,0,3,1,4,7,2,1,2,2,2,1,5,0,41326,0,1,1,3,1,314.0,0.92,1
2,265,0,2,1,4,7,3,2,2,1,3,1,1,40,41326,0,4,1,3,1,660.0,0.18,1
4,141,307,2,1,7,0,3,2,1,1,2,1,1,200,41401,0,5,0,2,0,1814.0,1.0,4
2,279,0,3,1,6,7,1,1,3,3,3,1,3,0,41332,0,2,1,3,0,47.0,0.0,4
12,282,0,2,4,7,0,2,2,1,3,2,1,1,0,41401,0,3,1,2,1,149.0,0.86,1
8,307,0,2,5,0,0,1,2,3,3,3,1,1,0,41326,0,6,0,1,0,696.0,1.0,4
5,300,299,1,1,2,7,2,1,2,2,2,1,2,0,41401,0,2,0,3,0,78.0,0.7,4
34,283,0,3,1,5,7,2,2,2,2,2,1,4,0,41327,0,5,1,3,0,28.0,0.18,4
3,254,254,3,1,6,0,1,1,2,2,2,1,2,0,41326,0,4,1,2,0,479.0,0.98,4
1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,1,0,1,0,46.0,0.68,4
5,264,265,3,3,0,0,2,2,2,1,2,1,2,0,41401,0,3,0,1,1,329.0,0.93,3
9,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,1,588.0,0.8,3
50,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0,1,1,644.0,0.95,2
6,299,0,2,6,7,0,2,1,1,1,1,1,1,200,41336,0,8,1,2,0,1221.0,1.0,4
3,307,0,2,2,0,0,2,1,2,1,3,1,1,0,41326,0,2,0,1,0,42.0,0.66,4
36,307,0,1,5,0,0,1,2,3,3,2,1,1,0,41401,0,1,0,1,1,407.0,0.9,1
18,189,141,1,2,0,0,3,1,1,1,2,1,1,0,41401,0,1,0,1,0,61.0,0.44,4
12,266,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,0,3,1,2,1,67.0,0.73,2
14,265,0,1,1,5,7,3,2,1,1,2,1,1,0,41326,0,5,1,3,1,652.0,1.0,1
2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,2,0,2,1,200.0,0.94,2
1,307,0,3,1,2,0,2,1,2,2,2,1,6,0,41326,0,1,0,2,1,232.0,0.18,2
2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,169.0,0.94,3
2,265,0,3,1,4,7,2,2,3,3,3,1,4,0,41401,0,4,1,3,1,603.0,0.97,2
1,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,12.0,0.0,3
2,266,0,3,1,6,0,2,1,2,2,2,1,5,0,41326,0,5,1,2,1,333.0,0.97,3
2,265,0,2,5,0,0,1,2,2,1,2,1,1,0,41326,0,1,1,1,1,167.0,0.68,2
48,307,218,1,1,0,0,1,2,1,3,1,2,1,0,41326,0,1,0,1,1,61.0,0.59,3
1,307,26,2,1,2,0,3,2,1,1,2,1,1,0,41326,0,4,0,2,1,316.0,0.86,2
41,266,0,1,6,0,0,3,1,1,1,1,1,1,0,41401,0,5,1,1,1,483.0,0.96,1
12,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41401,0,1,1,2,1,287.0,0.95,2
4,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,2,0,2,0,491.0,0.97,4
3,18,307,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,4,0,2,1,136.0,0.81,3
36,266,303,2,1,3,7,2,1,1,1,1,1,1,0,41326,0,5,0,3,1,363.0,0.84,2
48,285,276,3,1,5,7,2,3,1,1,1,1,2,0,41326,0,2,0,3,1,310.0,-0.39,2
4,307,0,2,5,0,0,2,2,2,1,2,1,1,0,41326,0,4,0,1,0,388.0,0.81,4
15,307,0,1,1,2,7,2,1,1,1,1,1,1,0,41326,0,1,0,3,0,59.0,0.0,4
1,265,266,2,1,2,7,1,1,2,2,2,1,1,0,41401,0,5,0,3,1,452.0,-0.23,1
36,231,307,2,7,0,0,1,3,3,3,1,1,1,200,41336,0,3,0,1,1,295.0,0.65,3
11,306,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,7,1,2,0,425.0,0.98,4
5,288,266,1,1,6,7,2,1,2,1,2,1,1,0,41401,0,1,0,3,1,449.0,0.7,2
3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,3,0,2,0,48.0,0.9,4
1,307,0,3,2,0,0,2,1,2,2,2,1,7,0,41326,0,18,0,1,1,164.0,0.82,2
0,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,1,1,1,1,657.0,1.0,2
18,307,218,1,2,7,0,2,2,1,1,1,1,1,50,41326,0,5,0,2,1,503.0,0.99,3
1,307,0,3,2,7,0,2,1,2,2,2,1,3,0,41326,0,5,0,2,1,126.0,0.7,1
2,307,0,2,1,0,0,1,1,2,1,3,1,1,0,41326,0,4,0,1,1,174.0,0.96,1
2,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41326,2,10,0,3,1,566.0,0.97,3
4,266,0,1,3,5,7,1,1,2,1,2,1,1,0,41326,0,3,1,3,1,359.0,0.96,2
3,307,0,1,7,0,0,2,1,2,2,2,1,1,0,41326,0,1,0,1,0,212.0,0.97,4
2,307,0,2,1,2,7,2,1,2,2,2,1,1,20,41327,0,1,0,3,1,144.0,0.69,3
60,189,0,2,1,2,0,3,1,1,1,1,1,1,500,41326,1,4,1,2,1,221.0,0.89,3
4,307,0,3,1,3,5,2,1,1,1,2,1,4,0,41401,0,4,0,3,1,329.0,0.98,2
2,307,0,1,1,2,5,3,1,1,1,2,1,3,0,41326,0,4,0,3,0,313.0,0.96,4
2,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,7,0,3,1,389.0,0.93,2
3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,0,1,0,283.0,0.9,4
1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,7,1,2,1,227.0,0.93,1
2,307,0,1,2,7,0,1,1,3,3,3,1,1,0,41326,0,1,0,2,0,253.0,0.97,4
10,292,264,3,2,3,5,2,3,2,2,2,1,3,0,41401,0,4,0,3,1,376.0,0.65,1
2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,2,6,0,2,1,681.0,0.99,3
3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,3,30,0,1,1,552.0,0.98,2
3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,7,0,1,1,204.0,0.75,3
2,307,0,3,1,2,7,2,1,3,3,3,1,8,0,41327,0,2,0,3,0,165.0,0.9,4
3,266,0,2,6,7,0,1,1,2,2,2,1,1,0,41336,0,5,1,2,1,61.0,0.53,3
12,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,1,0,1,0,91.0,0.71,4
5,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,0,0,2,0,125.0,0.0,4
2,307,307,2,5,0,0,2,2,2,2,2,1,2,0,41326,0,0,0,1,0,59.0,0.42,4
2,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,4,1,2,1,579.0,0.99,3
3,266,0,2,4,7,0,2,1,2,2,2,1,1,0,41336,0,5,1,2,1,210.0,0.4,3
0,265,0,3,1,2,7,1,1,2,2,2,1,2,0,41326,0,4,1,3,1,1084.0,0.93,1
2,266,268,2,1,7,0,1,1,2,1,2,1,1,0,41326,0,4,0,2,1,114.0,0.18,0
6,266,0,2,1,2,7,2,2,1,1,1,1,1,0,41336,0,7,1,3,1,103.0,0.86,1
1,266,0,3,1,2,7,1,1,3,3,3,1,3,0,41326,0,5,1,3,1,395.0,0.84,1
2,265,0,2,1,6,7,2,2,2,1,2,2,1,0,41326,0,3,1,3,1,482.0,0.77,3
3,243,0,2,1,3,7,1,2,1,1,1,1,1,0,41332,0,5,1,3,1,254.0,0.0,3
4,266,0,3,3,7,0,2,1,2,1,2,1,2,0,41326,0,13,1,2,1,450.0,0.94,2
2,42,205,2,1,7,0,1,2,1,1,2,1,1,350,41326,1,9,0,2,1,158.0,0.93,1
4,266,0,1,1,7,0,2,1,1,1,3,1,1,0,41332,0,4,1,2,1,1072.0,0.97,2
2,266,0,2,3,0,0,2,1,1,1,2,1,1,0,41401,0,2,1,1,1,388.0,0.96,1
12,303,303,2,2,4,5,1,2,1,1,2,1,1,0,41326,0,1,1,3,1,191.0,0.97,1
12,283,0,2,2,5,7,1,1,1,1,1,1,1,0,41401,0,1,1,3,0,12.0,0.49,4
1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,0,3,0,2,1,703.0,0.98,2
6,179,0,1,2,0,0,1,2,1,1,2,1,1,350,41401,0,1,1,1,1,75.0,0.0,1
1,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41401,0,15,0,3,1,320.0,0.82,1
2,254,0,3,1,4,7,2,2,2,2,2,1,2,0,41326,0,5,1,3,1,155.0,0.54,0
9,307,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,2,0,2,0,454.0,0.99,4
3,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41327,0,10,0,1,1,250.0,0.58,3
2,266,0,3,1,2,6,1,1,2,2,2,1,3,0,41326,0,2,1,3,1,46.0,0.81,2
2,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,3,0,1,1,136.0,0.62,1
4,307,141,2,1,0,0,2,1,1,1,1,1,1,0,41401,0,2,0,1,1,527.0,0.95,3
2,266,266,3,1,4,7,1,1,2,1,2,1,5,0,41332,0,7,1,3,0,274.0,0.89,4
2,307,0,3,1,7,0,2,1,2,1,3,1,2,0,41326,0,5,0,2,1,405.0,0.98,3
2,152,307,3,1,3,0,1,1,2,2,2,1,2,0,41326,0,6,0,2,1,846.0,0.99,1
3,299,0,2,3,0,0,2,1,2,1,2,1,1,0,41326,0,9,1,1,1,586.0,0.96,2
73,189,0,1,1,2,0,3,2,1,1,2,1,1,0,41326,0,1,1,2,1,234.0,0.97,2
13,205,0,2,1,7,0,2,2,1,1,2,1,1,0,41401,0,1,1,2,1,170.0,0.94,2
3,307,0,3,1,0,0,2,1,2,2,2,1,2,0,41336,0,3,0,1,1,226.0,0.73,2
1,307,0,1,2,6,7,2,1,2,2,2,1,1,50,41326,1,4,0,3,1,653.0,0.98,3
84,147,218,1,7,0,0,1,2,1,1,2,1,1,0,41336,0,3,0,1,1,558.0,0.95,1
12,285,288,2,2,5,6,3,3,1,1,2,1,1,250,41326,0,1,0,3,1,243.0,0.7,2
48,307,0,1,1,0,0,2,1,3,3,3,1,1,0,41326,0,4,0,1,0,630.0,0.94,4
3,265,0,1,1,6,0,2,2,2,1,2,1,1,0,41326,0,1,1,2,0,328.0,0.88,4
2,285,0,2,3,0,0,3,3,2,1,2,1,1,750,41326,0,5,1,1,1,76.0,0.0,2
18,265,0,1,7,0,0,2,2,1,1,1,1,1,0,41401,0,5,1,1,1,104.0,0.92,2
24,264,0,1,1,7,0,2,3,1,1,2,1,1,200,41326,0,1,1,2,1,360.0,0.96,1
2,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,0,1,0,1,1,73.0,0.81,2
6,307,0,2,1,3,7,2,2,1,1,1,1,1,0,41326,0,4,0,3,1,354.0,0.9,3
24,266,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,0,4,1,2,1,66.0,0.08,3
3,264,266,3,3,7,0,2,3,2,2,2,1,4,0,41326,0,5,0,2,1,659.0,0.97,2
3,218,307,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,5,0,2,1,410.0,0.92,2
2,266,0,2,6,7,0,2,1,2,1,2,1,1,50,41326,0,2,1,2,1,767.0,0.33,3
2,307,307,2,1,2,0,2,1,2,2,2,1,2,0,41326,0,2,0,2,0,513.0,0.93,4
4,307,307,1,1,2,4,2,2,1,1,2,1,1,0,41326,0,5,0,3,1,209.0,0.97,3
2,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41326,0,1,0,1,1,257.0,0.98,2
3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,0,1,1,406.0,0.78,1
1,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,0,12,0,3,1,771.0,0.97,3
1,307,0,2,1,2,6,2,2,2,2,2,1,2,0,41327,0,5,0,3,1,430.0,0.78,2
18,179,179,1,2,0,0,2,3,3,3,1,1,1,0,41401,0,4,1,1,1,642.0,0.97,1
1,307,0,1,1,7,0,1,1,2,2,3,1,1,0,41326,0,2,0,2,0,513.0,0.97,4
2,218,307,2,3,0,0,2,1,1,1,2,1,1,0,41401,0,5,0,1,1,69.0,0.81,2
3,292,276,2,1,2,0,1,3,2,2,2,1,1,0,41336,0,4,0,2,1,197.0,0.2,1
84,20,0,2,1,2,7,2,1,1,1,1,1,1,0,41326,0,4,1,3,1,267.0,0.97,3
36,307,117,3,1,3,0,3,1,1,1,1,1,2,0,41326,0,5,0,2,0,202.0,0.8,4
15,109,0,2,3,0,0,3,3,2,2,3,1,1,0,41326,0,1,1,1,1,53.0,0.6,0
4,266,266,3,1,2,7,2,1,1,2,2,1,2,0,41326,0,0,1,3,0,264.0,0.78,4
6,265,0,1,3,0,0,2,2,2,2,2,1,1,50,41326,0,5,1,1,1,118.0,0.23,1
3,264,0,3,1,2,3,1,3,2,2,2,1,3,150,41326,0,4,1,3,1,151.0,0.0,2
12,179,0,1,2,0,0,1,2,1,1,2,1,1,0,41326,1,4,1,1,1,1280.0,0.98,3
1,266,0,1,1,6,7,1,1,2,2,2,1,1,0,41326,0,6,1,3,1,132.0,0.68,1
15,266,266,3,4,5,7,2,1,3,3,3,1,2,0,41326,0,4,1,3,1,301.0,0.9,2
2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41330,0,1,0,2,1,88.0,0.7,0
4,307,0,1,1,0,0,1,1,2,2,2,1,1,0,41336,0,4,0,1,1,142.0,0.97,3
30,213,307,2,2,7,0,2,1,1,1,1,1,1,0,41327,0,2,0,2,1,328.0,0.97,3
13,292,285,1,5,7,0,3,1,1,1,2,1,1,0,41327,0,6,0,2,1,639.0,0.99,1
2,307,0,3,2,5,7,2,1,3,1,2,1,9,0,41401,0,1,0,3,0,35.0,0.78,4
16,265,0,2,1,7,0,2,2,2,1,2,1,1,0,41326,0,1,1,2,1,70.0,0.9,2
72,109,0,1,4,5,0,2,2,3,3,3,1,1,0,41326,0,3,1,2,1,425.0,0.96,1
1,307,0,3,1,5,7,3,1,2,2,1,1,4,0,41336,0,4,0,3,1,439.0,0.96,1
28,292,0,1,2,0,0,3,2,2,2,3,3,1,0,41330,0,0,1,1,0,278.0,0.38,4
6,307,0,2,2,0,0,2,1,2,2,1,1,1,0,41401,0,4,0,1,1,565.0,0.88,2
3,307,0,1,1,2,0,2,2,1,1,3,1,1,0,41401,0,3,0,2,1,27.0,0.0,2
2,266,0,3,1,3,7,2,1,2,1,2,1,3,50,41401,0,12,1,3,1,560.0,0.88,2
6,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41326,0,2,0,1,1,89.0,0.95,3
1,266,0,1,3,7,0,1,1,2,1,2,1,1,0,41401,0,5,1,2,1,356.0,0.9,1
12,266,292,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,4,0,1,1,83.0,0.64,3
7,266,0,1,1,2,0,2,1,2,2,2,1,2,0,41401,0,5,1,2,0,254.0,0.98,4
4,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,4,0,1,1,294.0,0.07,3
1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,7,0,1,1,381.0,0.88,3
3,265,0,3,2,4,7,2,2,2,2,2,1,3,0,41326,0,2,1,3,1,70.0,0.74,3
4,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41330,0,11,0,2,1,317.0,0.98,3
3,266,0,2,2,0,0,1,1,2,1,2,1,1,0,41401,0,2,1,1,1,201.0,0.97,2
7,266,0,1,2,7,0,3,1,2,2,2,1,2,0,41401,0,3,1,2,0,154.0,0.0,4
1,265,0,1,1,4,7,2,2,2,2,2,1,1,0,41326,0,1,1,3,1,208.0,0.74,2
10,266,0,1,2,0,0,3,1,3,3,3,1,1,0,41332,0,2,1,1,1,298.0,0.68,2
24,264,0,2,1,2,4,2,3,3,3,3,1,1,0,41401,0,1,1,3,0,332.0,0.46,4
18,299,265,3,1,6,7,2,2,2,1,2,1,3,0,41326,0,4,0,3,1,214.0,0.94,1
2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41401,0,2,1,1,0,319.0,0.72,4
5,307,128,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,2,0,3,1,146.0,0.62,2
4,205,0,1,2,5,6,1,3,3,1,2,1,1,500,41326,0,3,1,3,0,378.0,0.71,4
6,266,0,3,5,6,7,2,2,2,1,2,1,2,0,41401,0,5,1,3,1,928.0,1.0,1
2,264,0,2,6,7,0,2,3,1,1,2,1,2,0,41401,0,5,1,2,1,17.0,0.76,1
3,307,0,1,2,0,0,2,2,3,1,3,1,1,0,41401,0,7,0,1,0,187.0,0.9,4
29,285,264,2,3,4,7,2,3,2,1,1,1,1,160,41326,2,19,0,3,1,1619.0,0.98,3
37,307,0,2,1,7,0,2,1,1,1,1,1,1,80,41326,1,5,0,2,1,1277.0,0.99,3
4,266,0,2,6,0,0,1,1,2,1,1,1,1,0,41401,0,5,1,1,1,197.0,0.58,3
2,241,264,2,5,6,7,2,3,2,1,2,1,1,0,41326,0,6,0,3,1,904.0,0.97,1
15,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41326,0,2,0,1,0,36.0,0.75,4
4,264,285,2,2,0,0,2,3,2,1,2,1,1,650,41326,0,6,0,1,1,65.0,0.36,2
1,307,0,1,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,0,1,1,122.0,0.53,2
24,284,292,3,1,6,7,1,2,2,1,2,1,4,0,41326,0,3,0,3,1,65.0,0.0,3
3,102,307,2,1,2,0,2,2,2,2,2,1,1,0,41401,0,2,0,2,1,136.0,0.95,2
1,265,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,3,1,2,1,305.0,0.95,3
27,76,0,2,1,7,0,3,1,1,1,2,1,1,100,41326,0,1,1,2,0,472.0,0.86,4
3,266,0,3,1,6,7,1,1,2,2,2,1,2,0,41326,0,5,1,3,0,275.0,0.93,4
7,266,0,2,1,2,7,2,1,1,1,2,1,2,0,41326,0,5,1,3,0,1062.0,0.99,4
7,266,0,3,2,0,0,2,1,3,1,2,1,3,0,41326,0,5,1,1,0,149.0,0.9,4
1,307,0,2,1,2,0,2,1,2,2,2,1,2,0,41326,0,5,0,2,0,205.0,0.93,4
1,266,0,3,1,5,0,1,1,2,2,2,1,2,50,41326,0,1,1,2,1,75.0,-0.8,1
8,283,0,1,3,7,0,2,1,1,1,2,1,1,50,41326,0,5,1,2,0,374.0,-0.15,4
2,307,0,1,1,2,0,3,1,3,3,2,1,1,0,41326,0,2,0,2,1,88.0,0.91,2
2,141,307,2,3,5,0,2,2,1,1,2,1,1,0,41326,0,5,0,2,1,681.0,0.53,1
24,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,1,0,2,0,121.0,0.92,4
3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,3,0,2,1,190.0,0.93,2
9,307,39,2,2,7,0,3,2,1,1,1,1,1,200,41326,0,5,0,2,1,175.0,0.94,2
24,307,0,1,2,7,0,3,2,3,3,3,2,4,0,41401,0,1,0,2,1,204.0,0.75,3
4,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41326,0,5,1,3,0,234.0,0.0,4
1,299,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,1,1,2,1,556.0,0.97,2
24,307,0,2,1,0,0,3,1,1,1,1,1,1,0,41326,0,14,0,1,0,472.0,0.86,4
2,265,299,1,2,6,7,2,2,1,1,3,1,1,0,41401,0,14,0,3,0,1221.0,1.0,4
60,173,0,1,6,0,0,3,1,1,3,1,1,1,0,41332,0,2,1,1,0,1633.0,0.96,4
2,307,0,3,2,5,0,2,1,1,1,2,1,3,50,41326,0,0,0,2,0,398.0,-0.08,4
72,266,0,2,1,2,7,3,1,1,1,1,1,1,0,41326,0,1,1,3,0,188.0,0.96,4
2,266,0,2,1,4,7,1,1,2,2,2,1,2,0,41326,0,5,1,3,1,131.0,0.66,3
1,307,0,1,1,7,0,2,2,2,2,2,1,1,0,41327,0,3,0,2,1,32.0,0.42,1
1,265,0,2,1,3,7,2,2,2,2,2,1,1,0,41401,0,5,1,3,1,167.0,0.78,1
1,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,2,24,0,1,1,341.0,0.71,2
48,307,0,3,2,0,0,2,1,1,1,2,1,2,0,41401,0,1,0,1,0,163.0,0.85,4
2,266,0,1,2,3,5,1,1,2,2,2,1,1,0,41326,0,8,1,3,1,690.0,0.97,1
0,266,266,3,2,3,7,1,2,1,1,2,1,4,0,41326,0,0,1,3,1,262.0,0.56,3
84,141,0,1,5,0,0,3,2,3,3,3,1,1,0,41401,0,2,1,1,1,340.0,0.96,2
1,307,0,2,1,2,0,1,1,2,2,2,1,2,0,41326,0,4,0,2,0,271.0,0.7,4
12,266,289,1,6,0,0,2,1,1,1,1,1,1,50,41401,0,3,0,1,0,669.0,0.98,4
3,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,0,2,0,1,1,109.0,0.83,3
3,266,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,0,5,1,2,1,737.0,0.99,1
5,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,1,0,2,1,173.0,0.92,2
1,307,0,3,1,2,5,3,2,2,2,2,1,6,30,41401,0,4,0,3,1,222.0,0.97,3
48,69,0,2,3,5,0,2,3,3,3,3,2,1,0,41401,0,1,1,2,1,80.0,-0.69,3
9,307,0,2,4,5,0,2,1,2,1,2,1,1,250,41326,0,6,0,2,0,730.0,0.99,4
30,76,307,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,3,0,2,1,554.0,0.81,3
1,307,307,1,3,0,0,2,2,1,1,2,1,1,0,41326,0,1,0,1,1,12.0,0.0,3
2,266,299,3,1,2,7,2,1,2,2,2,1,3,0,41326,0,2,0,3,1,363.0,0.91,1
2,266,0,1,1,7,0,1,1,2,2,2,1,1,10,41326,0,3,1,2,0,6.0,0.0,4
4,205,179,2,1,7,0,1,2,1,1,2,1,1,200,41401,0,4,0,2,1,339.0,0.61,1
5,307,0,2,2,3,4,2,1,1,1,3,1,1,0,41326,0,3,0,3,0,710.0,0.96,4
1,307,0,2,1,7,0,2,2,2,2,2,1,1,20,41327,0,1,0,2,1,141.0,0.53,2
1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,0,1,0,1,1,91.0,-0.2,3
3,266,0,3,2,7,0,1,2,3,3,3,1,6,0,41401,0,5,1,2,1,261.0,0.31,3
24,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,1,0,1,0,85.0,0.9,4
10,307,103,1,2,0,0,2,2,1,2,2,1,1,0,41401,0,1,0,1,1,150.0,0.66,2
3,292,299,1,2,5,7,1,1,1,1,2,1,1,0,41326,0,3,0,3,1,195.0,0.96,0
2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,5,0,2,1,142.0,0.94,2
4,307,307,1,2,7,0,2,2,3,3,3,1,1,0,41326,0,1,0,2,1,292.0,0.95,2
4,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,2,0,1,1,14.0,0.0,2
0,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,0,2,1,1,0,85.0,-0.46,4
3,283,0,1,4,7,0,2,1,1,1,2,1,1,0,41401,0,5,1,2,1,547.0,0.95,1
12,265,0,1,1,0,0,3,2,2,2,3,1,1,0,41326,0,2,1,1,1,209.0,0.89,3
42,307,0,1,2,0,0,3,1,2,2,2,2,1,0,41327,0,3,0,1,0,320.0,0.55,4
1,307,307,1,2,0,0,2,1,2,2,2,1,1,0,41327,0,1,0,1,1,115.0,0.74,1
10,307,0,2,2,7,0,1,1,1,1,3,1,1,0,41326,0,5,0,2,1,63.0,0.91,2
1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,0,6,0,2,1,325.0,0.96,2
5,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,5,0,2,1,1347.0,0.99,3
24,307,0,1,5,0,0,2,2,3,3,1,1,20,0,41332,0,1,0,1,1,95.0,0.23,1
7,266,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,3,1,2,1,129.0,0.85,1
2,307,0,3,2,0,0,2,1,2,1,2,1,2,0,41326,0,4,0,1,1,447.0,0.92,3
3,265,0,3,5,6,7,2,2,2,2,2,1,3,0,41401,0,5,1,3,1,265.0,0.83,2
36,307,0,2,3,7,0,2,1,1,1,1,1,1,250,41326,3,30,0,2,0,1292.0,0.99,4
1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41332,0,2,0,1,1,582.0,0.95,3
4,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,7,1,2,1,117.0,0.92,2
2,265,0,1,2,0,0,3,2,2,1,3,1,1,0,41326,0,2,1,1,1,38.0,0.0,0
1,307,307,1,2,3,5,2,2,2,2,2,1,1,0,41327,0,1,0,3,1,244.0,0.53,2
2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,2,1,2,1,36.0,0.0,2
60,307,0,1,1,3,0,2,1,3,3,3,1,1,0,41401,0,3,0,2,0,246.0,-0.05,4
1,307,0,2,1,2,0,2,1,2,1,2,1,2,0,41326,0,7,0,2,1,737.0,-0.79,3
3,265,0,1,2,5,7,1,2,2,2,1,1,1,160,41326,0,8,1,3,1,232.0,0.93,1
2,307,307,2,1,0,0,2,2,2,1,2,1,1,0,41326,0,5,0,1,1,12.0,0.0,2
0,266,299,1,1,6,7,2,1,2,2,2,1,1,0,41401,0,10,0,3,1,2013.0,0.99,1
4,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41401,0,5,1,2,0,109.0,0.82,4
4,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1,0,2,1,112.0,0.63,0
84,266,0,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,4,1,1,0,163.0,0.89,4
12,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41401,0,3,0,1,0,347.0,0.95,4
2,307,0,1,2,5,7,2,2,2,1,2,1,1,100,41326,0,2,0,3,1,52.0,0.0,1
2,307,0,1,1,2,0,2,1,2,2,2,1,1,20,41327,0,1,0,2,1,122.0,0.53,2
12,299,0,1,4,5,7,2,1,2,2,1,1,1,200,41326,0,1,1,3,0,549.0,0.98,4
1,307,0,3,1,2,0,1,1,2,2,3,1,6,0,41332,0,0,0,2,0,446.0,0.72,4
36,266,0,1,1,7,0,3,2,3,1,1,1,1,0,41401,0,5,1,2,0,682.0,0.99,4
